id,时间,状态,电机模块电机温度,电机模块速度激活值(RPM),电机速度实际值(RPM),高速轴前轴承轴温,高速轴后轴承轴温,高速轴锁紧器端轴承1#轴承对象值,高速轴锁紧器端轴承1#频域速度有效值,高速轴锁紧器端轴承1#时域加速度有效值,高速轴锁紧器端轴承1#时域加速度峰值,高速轴轴承1#轴承对象值,高速轴轴承1#频域速度有效值,高速轴轴承1#时域加速度有效值,高速轴轴承1#时域加速度峰值,主电机前轴承轴承对象值,主电机前轴承频域速度有效值,主电机前轴承时域加速度有效值,主电机前轴承时域加速度峰值,主电机后轴承轴承对象值,主电机后轴承频域速度有效值,主电机后轴承时域加速度有效值,主电机后轴承时域加速度峰值,N
0,2023/9/8 6:19,正常停机,56,1153.43,1154.15,48,47,0.67,0,11.84,97.12,3.54,0.0,16.92,119.63,36.64,0.0,106.34,383.18,48.41,0.0,106.51,370.13,0
0,2023/9/8 6:22,正常停机,55,1153.43,1149.95,48,47,0.5,0,4.65,27.18,0.94,0.0,6.45,39.62,37.13,0.0,99.42,360.34,47.37,0.0,103.52,357.61,0
0,2023/9/8 6:24,正常停机,56,1153.43,1150.36,48,47,1.06,0,4.56,28.29,0.95,0.0,5.69,40.72,32.09,0.0,96.94,363.4,51.12,0.0,103.13,354.08,0
0,2023/9/8 6:25,正常停机,56,1153.43,1153.23,48,47,0.53,0,3.6,30.86,1.56,0.0,4.05,41.68,53.12,0.0,99.17,359.86,44.79,0.0,104.11,349.98,0
0,2023/9/8 6:26,正常停机,56,1153.43,1155.17,48,47,0.7,0,7.24,162.56,0.61,0.0,19.61,137.26,49.1,0.0,99.73,385.45,44.4,0.0,104.08,363.31,1
0,2023/9/8 6:30,正常停机,57,1153.43,1149.24,48,47,1.17,0,4.08,58.25,0.97,0.0,4.74,62.73,51.45,0.0,96.3,360.34,44.26,0.0,104.36,367.3,0
0,2023/9/8 6:33,正常停机,56,1153.43,1152.92,48,47,2.04,0,5.39,54.61,1.24,0.0,5.9,65.68,32.99,0.0,98.89,365.6,39.47,0.0,106.96,374.1,1
0,2023/9/8 6:35,正常停机,57,1153.43,1147.9,49,47,0.58,0,7.49,104.41,0.71,0.0,10.27,126.4,55.39,0.0,100.62,385.32,42.23,0.0,114.07,408.96,0
0,2023/9/8 6:36,正常停机,57,1153.43,1150.77,49,47,0.67,0,4.12,56.67,0.86,0.0,4.74,51.41,44.31,0.0,103.98,352.44,42.02,0.0,114.57,361.25,1
0,2023/9/8 6:41,正常停机,57,1153.43,1149.24,49,47,0.75,0,9.04,141.77,1.1,0.0,8.55,83.54,47.89,0.0,99.51,375.93,44.81,0.0,108.42,383.42,0
0,2023/9/8 6:42,正常停机,57,1153.43,1150.26,49,47,0.5,0,4.41,25.94,0.98,0.0,5.01,38.82,44.29,0.0,98.07,365.88,43.24,0.0,109.05,375.58,0
0,2023/9/8 6:43,正常停机,56,1153.43,1149.85,49,47,1.18,0,3.55,27.34,1.09,0.0,5.0,41.58,48.92,0.0,102.93,362.62,51.14,0.0,113.07,379.36,0
0,2023/9/8 6:46,正常停机,58,1153.43,1149.13,49,47,0.6,0,4.78,25.56,1.03,0.0,6.41,37.94,45.99,0.0,96.05,362.42,36.05,0.0,108.08,383.98,0
0,2023/9/8 6:48,正常停机,56,1153.43,1150.98,49,47,0.68,0,4.22,44.63,1.29,0.0,4.74,62.58,45.65,0.0,101.32,362.65,42.0,0.0,109.31,391.52,0
0,2023/9/8 6:51,正常停机,57,1153.43,1151.08,49,47,0.43,0,3.53,30.71,7.3,0.0,4.21,44.53,53.59,0.0,99.83,358.49,49.44,0.0,112.21,386.3,0
0,2023/9/8 6:52,正常停机,58,1153.43,1149.34,49,47,0.59,0,6.42,102.47,0.48,0.0,9.3,96.32,41.76,0.0,98.32,361.84,50.75,0.0,111.93,402.51,0
0,2023/9/8 6:53,正常停机,57,1153.43,1149.44,49,47,1.25,0,12.7,144.21,0.89,0.0,13.94,99.03,49.05,0.0,96.01,368.76,44.52,0.0,109.81,391.26,0
0,2023/9/8 6:54,正常停机,57,1153.43,1153.95,49,47,0.69,0,13.92,123.34,3.01,0.0,17.86,130.53,50.34,0.0,107.01,380.34,52.78,0.0,115.76,453.84,0
0,2023/9/8 6:56,正常停机,57,1153.43,1144.32,49,47,3.72,0,5.35,68.9,1.03,0.0,6.69,61.33,43.08,0.0,110.23,353.74,44.27,0.0,111.56,408.21,0
0,2023/9/8 7:02,正常停机,57,1153.43,1151.49,49,47,0.74,0,3.61,29.29,0.49,0.0,4.91,37.88,34.97,0.0,94.65,359.77,55.87,0.0,112.51,373.19,0
0,2023/9/8 7:03,正常停机,57,1153.43,1145.65,49,47,0.55,0,3.4,30.01,1.55,0.0,4.07,42.29,45.98,0.0,100.38,355.02,48.89,0.0,118.11,390.37,1
0,2023/9/8 7:04,正常停机,57,1153.43,1148.11,49,47,0.53,0,3.56,29.76,0.91,0.0,4.03,44.51,44.11,0.0,95.92,369.6,46.86,0.0,112.15,377.94,0
0,2023/9/8 7:07,正常停机,58,1153.43,1152.31,49,47,0.76,0,4.73,51.48,0.8,0.0,5.7,56.64,49.05,0.0,99.28,354.27,54.25,0.0,113.93,404.27,0
0,2023/9/8 7:08,正常停机,58,1153.43,1152.2,49,47,2.43,0,5.85,39.7,0.89,0.0,6.76,60.27,38.05,0.0,99.52,360.34,47.7,0.0,113.39,405.41,1
0,2023/9/8 7:09,正常停机,58,1153.43,1150.57,49,47,0.59,0,6.86,70.2,0.71,0.0,7.97,71.66,52.77,0.0,99.94,372.64,47.29,0.0,114.73,413.25,0
0,2023/9/8 7:12,正常停机,57,1153.43,1153.54,49,47,0.97,0,10.19,108.16,1.0,0.0,15.21,114.96,36.1,0.0,104.21,367.17,50.07,0.0,117.6,457.41,0
0,2023/9/8 7:15,正常停机,56,1153.43,1150.57,49,47,0.79,0,4.74,26.1,1.37,0.0,6.79,40.02,48.15,0.0,102.07,360.83,45.28,0.0,114.28,398.76,0
0,2023/9/8 7:16,正常运行,57,1153.43,1150.67,49,47,0.76,0,8.93,73.27,0.91,0.0,8.47,85.6,46.4,0.0,100.75,367.39,32.87,0.0,113.97,413.22,0
0,2023/9/8 7:18,正常运行,57,1153.43,1149.13,49,47,0.64,0,4.07,26.75,0.88,0.0,5.38,38.85,60.15,0.0,102.6,350.2,53.04,0.0,115.78,380.98,1
0,2023/9/8 7:19,正常运行,58,1153.43,1152.31,49,47,0.61,0,3.54,28.62,0.61,0.0,3.81,38.55,52.89,0.0,99.43,365.25,50.16,0.0,114.65,383.08,0
0,2023/9/8 7:20,正常运行,57,1153.43,1151.08,49,47,0.68,0,3.42,26.67,0.99,0.0,3.85,40.72,37.47,0.0,96.62,352.46,48.38,0.0,114.84,382.99,0
0,2023/9/8 7:21,正常运行,57,1153.43,1149.64,49,47,0.53,0,3.13,21.0,0.36,0.0,3.42,38.88,76.74,0.0,94.92,382.5,42.78,0.0,113.79,438.61,0
0,2023/9/8 7:22,正常运行,57,1153.43,1153.43,49,47,0.61,0,3.13,21.73,0.67,0.0,3.24,34.25,33.66,0.0,94.53,348.3,48.69,0.0,112.41,378.73,0
0,2023/9/8 7:24,正常运行,57,1153.43,0.0,49,47,0.0,0,2.76,20.46,0.0,0.0,2.4,29.27,0.0,0.0,4.13,18.44,0.0,0.0,4.21,16.34,0
0,2023/9/8 7:25,正常运行,56,1153.43,0.0,49,47,0.0,0,2.76,18.82,0.0,0.0,2.36,29.86,0.0,0.0,4.23,18.97,0.0,0.0,4.16,16.49,0
0,2023/9/8 7:29,正常运行,52,1153.43,0.0,49,47,0.0,0,2.77,19.49,0.0,0.0,2.45,30.22,0.0,0.0,4.15,19.2,0.0,0.0,4.16,16.94,1
0,2023/9/8 7:37,正常运行,46,1153.43,0.0,49,47,0.0,0,2.77,19.29,0.0,0.0,2.36,28.01,0.0,0.0,4.2,19.34,0.0,0.0,4.16,17.37,0
0,2023/9/8 7:40,正常运行,45,1153.43,0.0,49,47,0.0,0,2.75,20.53,0.0,0.0,2.63,28.2,0.0,0.0,4.25,18.98,0.0,0.0,4.23,16.87,0
0,2023/9/8 7:43,正常运行,44,1153.43,0.0,48,47,0.0,0,2.78,20.03,0.0,0.0,2.63,27.86,0.0,0.0,4.35,18.43,0.0,0.0,4.29,16.7,0
0,2023/9/8 7:44,正常停机,44,1153.43,0.0,48,47,0.0,0,2.8,18.55,0.0,0.0,2.63,28.56,0.0,0.0,4.17,18.77,0.0,0.0,4.17,17.07,0
0,2023/9/8 7:45,正常停机,45,1153.43,1153.84,48,47,0.79,0,3.17,21.32,0.8,0.0,3.97,38.33,29.34,0.0,88.41,313.7,44.0,0.0,92.24,322.58,0
0,2023/9/8 7:51,正常停机,48,1153.43,1153.13,48,46,0.68,0,3.1,20.6,0.77,0.0,3.4,31.87,39.74,0.0,95.01,383.05,41.51,0.0,92.92,300.67,0
0,2023/9/8 7:52,正常停机,48,1153.43,1153.74,48,46,0.56,0,3.1,21.34,0.65,0.0,3.39,32.41,37.14,0.0,95.55,395.96,41.44,0.0,93.22,318.11,0
0,2023/9/8 7:54,正常停机,50,1153.43,1153.23,48,46,0.79,0,3.11,19.99,0.55,0.0,3.47,34.74,49.44,0.0,95.41,401.28,42.66,0.0,91.77,312.46,0
0,2023/9/8 7:55,正常停机,49,1153.43,1153.74,48,46,0.71,0,3.05,21.53,0.85,0.0,3.47,36.98,49.6,0.0,95.06,391.6,45.35,0.0,92.51,306.24,0
0,2023/9/8 7:56,正常停机,50,1153.43,1153.64,48,46,0.75,0,3.06,20.71,0.81,0.0,3.4,35.62,44.94,0.0,95.14,387.75,49.04,0.0,91.63,305.83,0
0,2023/9/8 8:01,正常停机,51,1153.43,1149.85,48,47,0.97,0,4.04,26.01,6.72,0.0,4.91,39.23,41.2,0.0,96.76,405.08,47.28,0.0,92.31,318.17,0
0,2023/9/8 8:04,正常停机,52,1153.43,1149.64,48,47,0.77,0,6.0,68.25,4.42,0.0,8.56,79.32,47.17,0.0,98.35,404.31,43.36,0.0,91.94,328.95,1
0,2023/9/8 8:06,正常停机,53,1153.43,1154.36,48,47,1.38,0,3.97,40.39,1.0,0.0,4.31,48.36,50.15,0.0,100.69,401.02,47.4,0.0,100.2,328.56,0
0,2023/9/8 8:08,正常停机,53,1153.43,1149.13,48,47,0.61,0,15.04,104.09,0.86,0.0,17.25,119.47,50.13,0.0,92.07,406.06,37.65,0.0,89.25,352.99,0
0,2023/9/8 8:12,正常停机,53,1153.43,1151.08,48,47,0.81,0,4.02,32.18,0.74,0.0,5.62,42.08,44.4,0.0,95.27,381.81,43.85,0.0,92.58,323.75,0
0,2023/9/8 8:15,正常停机,54,1153.43,1152.31,49,47,0.72,0,3.47,34.32,0.49,0.0,4.04,43.74,40.18,0.0,94.11,393.08,46.53,0.0,93.51,325.78,0
0,2023/9/8 8:18,正常停机,55,1153.43,1152.1,49,47,0.96,0,3.79,47.94,0.87,0.0,5.05,51.93,34.73,0.0,98.29,374.92,41.85,0.0,96.3,338.35,0
0,2023/9/8 8:19,正常停机,54,1153.43,1150.46,49,47,0.59,0,3.76,45.24,1.48,0.0,4.43,49.21,49.0,0.0,94.23,366.8,37.36,0.0,94.35,324.4,0
0,2023/9/8 8:21,正常停机,55,1153.43,1150.57,49,47,0.73,0,3.52,29.96,1.1,0.0,4.12,40.85,61.56,0.0,97.39,393.31,51.32,0.0,96.43,332.98,0
0,2023/9/8 8:22,正常停机,55,1153.43,1149.24,49,47,0.54,0,6.0,83.3,1.35,0.0,9.44,80.58,42.89,0.0,97.12,372.51,51.23,0.0,97.58,370.32,0
0,2023/9/8 8:27,正常停机,56,1153.43,1149.75,49,47,0.81,0,4.74,30.17,0.9,0.0,6.74,38.02,44.46,0.0,98.02,381.23,46.83,0.0,100.52,349.84,0
0,2023/9/8 8:29,正常停机,56,1153.43,1150.46,49,47,0.43,0,4.25,26.4,0.9,0.0,5.61,40.08,73.35,0.0,99.57,370.1,45.98,0.0,100.29,356.99,0
0,2023/9/8 8:31,正常停机,56,1153.43,1152.92,49,47,0.49,0,10.43,100.9,1.02,0.0,14.76,119.85,57.98,0.0,96.52,393.88,48.16,0.0,100.19,417.33,0
0,2023/9/8 8:36,正常停机,56,1153.43,1151.08,49,47,0.71,0,4.11,31.39,1.65,0.0,5.62,40.69,38.47,0.0,95.97,369.32,47.73,0.0,101.39,360.96,0
0,2023/9/8 8:37,正常停机,55,1153.43,1150.57,49,47,0.6,0,4.21,45.41,1.02,0.0,5.65,57.36,49.86,0.0,98.67,373.01,51.79,0.0,102.23,359.52,1
0,2023/9/8 8:39,正常停机,56,1153.43,1149.75,49,47,1.04,0,5.59,52.72,1.26,0.0,6.92,68.32,50.99,0.0,98.52,377.82,50.33,0.0,105.82,424.08,0
0,2023/9/8 8:40,正常停机,56,1153.43,1149.75,49,47,0.49,0,7.99,100.69,0.8,0.0,9.58,113.21,42.06,0.0,100.69,392.93,41.67,0.0,107.59,417.14,1
0,2023/9/8 8:44,正常停机,56,1153.43,1153.64,49,47,0.85,0,3.11,20.47,0.61,0.0,3.51,36.1,44.53,0.0,94.32,359.98,41.32,0.0,101.68,339.82,0
0,2023/9/8 8:46,正常停机,56,1153.43,1153.64,49,47,1.23,0,3.12,19.69,0.83,0.0,3.47,34.18,47.16,0.0,94.12,352.58,51.87,0.0,102.37,345.97,0
0,2023/9/8 8:52,正常停机,57,838.86,838.86,49,47,0.77,0,3.0,20.12,0.52,0.0,3.29,34.11,22.04,0.0,86.34,280.43,12.01,0.0,74.92,228.9,0
0,2023/9/8 8:55,正常停机,57,838.86,838.45,49,47,0.89,0,3.0,20.4,0.9,0.0,3.13,31.41,26.38,0.0,85.66,274.9,13.09,0.0,72.94,217.78,0
0,2023/9/8 8:58,正常停机,56,838.86,839.07,49,47,0.72,0,2.96,19.76,0.47,0.0,3.4,32.13,25.76,0.0,86.5,276.18,16.82,0.0,71.99,223.08,0
0,2023/9/8 9:01,正常停机,56,838.86,838.76,49,47,0.58,0,2.95,19.42,0.59,0.0,3.19,34.0,24.46,0.0,86.02,272.53,13.58,0.0,70.95,218.72,0
0,2023/9/8 9:02,正常停机,56,838.86,838.86,49,47,0.61,0,3.01,19.7,1.05,0.0,3.25,34.23,24.42,0.0,85.99,273.38,14.31,0.0,70.06,220.39,0
0,2023/9/8 9:04,正常停机,56,838.86,838.66,48,47,0.66,0,2.99,19.64,0.66,0.0,3.2,34.22,27.59,0.0,85.95,282.79,16.06,0.0,69.97,209.9,0
0,2023/9/8 9:07,正常停机,56,1258.29,1257.57,48,47,0.25,0,3.08,19.91,0.9,0.0,3.59,33.19,31.43,0.0,87.94,328.79,41.68,0.0,90.04,292.21,0
0,2023/9/8 9:08,正常停机,55,1258.29,1257.78,48,47,0.94,0,2.98,21.18,0.76,0.0,3.46,37.36,34.77,0.0,88.16,325.46,33.97,0.0,90.82,298.62,0
0,2023/9/8 9:12,正常停机,56,1258.29,1256.24,48,47,1.15,0,8.24,76.4,0.83,0.0,11.66,68.32,45.92,0.0,93.16,339.74,40.64,0.0,96.37,333.02,0
0,2023/9/8 9:14,正常停机,56,1258.29,1247.85,48,47,0.5,0,4.66,52.54,0.87,0.0,6.63,42.74,33.8,0.0,92.16,328.3,52.48,0.0,98.53,336.24,0
0,2023/9/8 9:18,正常停机,55,1258.29,1257.98,48,47,0.65,0,3.13,23.66,1.26,0.0,3.53,40.4,36.15,0.0,91.65,320.83,44.0,0.0,98.44,319.2,0
0,2023/9/8 9:22,正常停机,55,1258.29,1255.83,49,47,0.58,0,4.31,42.12,1.24,0.0,5.6,52.97,39.32,0.0,92.82,331.52,37.61,0.0,101.97,343.91,0
0,2023/9/8 9:25,正常停机,56,1258.29,1255.32,49,47,0.52,0,7.85,63.23,0.89,0.0,8.83,66.3,53.01,0.0,97.34,322.97,45.48,0.0,102.91,361.94,0
0,2023/9/8 9:28,正常停机,56,1258.29,1256.55,49,47,0.76,0,4.54,74.37,0.7,0.0,8.68,70.8,39.23,0.0,91.46,328.87,51.42,0.0,103.03,355.73,1
0,2023/9/8 9:29,正常停机,58,1258.29,1253.58,49,47,1.01,0,4.63,25.62,0.52,0.0,7.04,41.06,33.69,0.0,92.96,324.72,48.01,0.0,104.97,362.81,0
0,2023/9/8 9:30,正常停机,56,1258.29,1254.3,49,47,0.89,0,4.71,25.13,1.14,0.0,7.18,42.53,46.35,0.0,95.14,324.57,50.53,0.0,104.48,368.04,0
0,2023/9/8 9:31,正常停机,56,1258.29,1255.53,49,47,0.87,0,4.87,82.15,0.76,0.0,6.6,57.4,55.36,0.0,94.76,329.86,36.87,0.0,104.75,366.5,1
0,2023/9/8 9:33,正常停机,57,1258.29,1254.2,49,47,0.6,0,3.51,25.34,0.93,0.0,4.26,36.84,43.72,0.0,94.2,322.81,37.06,0.0,107.05,360.35,0
0,2023/9/8 9:37,正常停机,57,1258.29,1255.83,49,47,0.62,0,3.92,30.79,0.59,0.0,4.95,43.5,41.77,0.0,93.99,317.75,36.73,0.0,107.26,372.66,0
0,2023/9/8 9:41,正常停机,57,1258.29,1253.89,49,48,0.76,0,3.41,26.94,1.19,0.0,5.04,38.06,41.15,0.0,94.24,308.23,42.8,0.0,108.39,364.77,0
0,2023/9/8 9:46,正常停机,57,1258.29,1253.68,49,48,1.68,0,4.28,27.71,0.53,0.0,4.75,44.03,45.16,0.0,95.72,322.42,45.07,0.0,109.39,372.33,0
0,2023/9/8 9:52,正常停机,57,1258.29,1254.4,49,48,0.86,0,3.34,26.12,0.56,0.0,4.39,42.69,50.39,0.0,93.08,306.74,47.7,0.0,110.03,373.72,0
0,2023/9/8 9:54,正常停机,57,1258.29,1258.6,49,48,1.01,0,3.1,20.41,0.8,0.0,3.57,39.95,36.73,0.0,91.16,312.98,44.36,0.0,110.42,363.73,0
0,2023/9/8 9:55,正常停机,57,1258.29,1258.39,49,47,0.9,0,3.05,20.98,0.88,0.0,3.62,35.34,32.17,0.0,90.13,307.14,40.74,0.0,110.09,365.76,0
0,2023/9/8 9:56,正常停机,58,838.86,838.45,49,47,0.59,0,3.02,19.37,0.72,0.0,3.28,33.44,27.71,0.0,86.67,278.41,16.82,0.0,111.2,312.85,0
0,2023/9/8 9:58,正常停机,57,1258.29,1258.6,49,47,0.55,0,3.11,20.87,1.24,0.0,3.73,36.55,33.37,0.0,90.24,309.44,38.77,0.0,107.3,361.75,0
0,2023/9/8 10:01,正常停机,57,1258.29,1258.19,49,47,0.67,0,3.09,20.88,0.75,0.0,3.54,37.4,35.46,0.0,90.71,310.38,42.63,0.0,106.75,364.66,0
0,2023/9/8 10:02,正常停机,57,1258.29,1257.78,49,47,0.73,0,3.09,20.12,0.96,0.0,3.6,35.86,32.36,0.0,90.74,310.31,37.58,0.0,107.48,357.08,1
0,2023/9/8 10:03,正常停机,56,1258.29,1258.29,49,47,0.49,0,3.13,20.71,0.54,0.0,3.59,33.58,38.46,0.0,91.69,311.79,39.29,0.0,109.12,368.77,0
0,2023/9/8 10:12,正常停机,57,1258.29,1258.39,49,47,0.73,0,3.11,20.85,0.56,0.0,3.59,36.13,34.87,0.0,88.62,317.21,29.71,0.0,94.73,327.48,0
0,2023/9/8 10:15,正常运行,59,1258.29,1255.42,49,47,0.59,0,4.76,33.36,0.57,0.0,6.28,53.63,35.19,0.0,94.47,333.18,42.44,0.0,103.41,360.31,0
0,2023/9/8 10:16,正常停机,59,1258.29,1257.78,49,47,0.63,0,3.12,20.62,0.69,0.0,3.79,36.24,32.59,0.0,90.77,312.64,43.51,0.0,103.82,350.11,0
0,2023/9/8 10:18,正常停机,58,1258.29,1258.39,49,47,0.47,0,3.12,21.25,0.46,0.0,3.79,35.47,35.68,0.0,89.41,319.64,35.14,0.0,107.16,355.66,0
0,2023/9/8 10:23,正常停机,58,1258.29,1257.98,49,47,1.11,0,8.35,42.23,1.22,0.0,12.57,57.01,36.35,0.0,93.03,322.26,38.4,0.0,108.19,383.29,0
0,2023/9/8 10:30,正常停机,57,1258.29,1258.19,49,47,0.83,0,5.16,38.28,1.02,0.0,6.7,54.24,42.03,0.0,93.8,316.04,43.19,0.0,109.69,377.57,1
0,2023/9/8 10:31,正常停机,57,1258.29,1253.07,49,47,0.85,0,3.95,24.66,0.7,0.0,6.19,36.16,36.86,0.0,96.59,322.44,43.95,0.0,110.67,372.52,0
0,2023/9/8 10:33,正常运行,58,1258.29,1257.37,49,47,3.12,0,8.72,46.47,0.86,0.0,11.82,63.44,49.73,0.0,93.71,327.11,38.34,0.0,110.52,399.59,0
0,2023/9/8 10:34,正常运行,58,1258.29,1256.96,49,47,0.47,0,9.5,56.11,0.86,0.0,10.63,58.52,41.02,0.0,97.88,324.6,46.74,0.0,111.48,392.25,0
0,2023/9/8 10:35,正常停机,58,1258.29,1251.53,49,47,0.71,0,9.83,59.65,0.98,0.0,8.84,52.68,31.66,0.0,97.97,320.31,51.76,0.0,111.63,388.64,0
0,2023/9/8 10:37,正常停机,59,1258.29,1254.4,49,47,0.72,0,4.98,27.05,1.06,0.0,7.36,39.54,54.31,0.0,93.22,309.31,44.49,0.0,110.22,383.29,1
0,2023/9/8 10:38,正常运行,58,1258.29,1255.42,49,47,0.47,0,4.53,26.82,0.68,0.0,5.95,42.15,39.24,0.0,93.79,319.77,37.78,0.0,112.86,388.48,0
0,2023/9/8 10:41,正常停机,59,1258.29,1260.85,49,47,1.16,0,9.51,48.13,0.85,0.0,12.59,61.77,31.6,0.0,94.82,320.91,41.34,0.0,111.25,404.68,0
0,2023/9/8 10:46,正常运行,58,1258.29,1256.35,49,47,0.65,0,5.72,51.43,0.82,0.0,8.76,59.06,47.84,0.0,94.96,317.7,36.62,0.0,113.39,400.14,0
0,2023/9/8 10:49,正常停机,58,1258.29,1248.46,49,47,0.94,0,3.84,27.65,0.77,0.0,4.41,41.25,52.39,0.0,92.81,305.33,36.84,0.0,115.39,383.58,0
0,2023/9/8 10:50,正常停机,58,1258.29,1254.09,49,47,1.07,0,3.89,31.05,0.66,0.0,5.08,43.68,49.34,0.0,91.9,311.66,42.1,0.0,112.59,397.33,0
0,2023/9/8 10:53,正常停机,58,1258.29,1255.73,49,48,0.76,0,5.24,47.53,0.79,0.0,7.44,54.7,54.05,0.0,93.54,311.26,50.25,0.0,112.95,386.46,0
0,2023/9/8 10:55,正常停机,58,1258.29,1255.63,49,48,0.82,0,7.16,50.04,0.7,0.0,9.51,63.18,53.26,0.0,96.6,310.36,40.31,0.0,114.04,399.04,0
0,2023/9/8 10:56,正常停机,59,1258.29,1258.7,49,48,0.69,0,3.67,26.82,0.97,0.0,5.01,42.44,49.75,0.0,97.18,313.88,48.05,0.0,114.9,384.34,0
0,2023/9/8 10:57,正常停机,58,1258.29,1253.79,49,48,0.45,0,7.17,73.88,1.33,0.0,11.29,78.02,39.72,0.0,93.42,312.72,46.85,0.0,114.0,398.91,0
0,2023/9/8 11:00,正常运行,59,1258.29,1257.98,50,48,0.54,0,3.09,20.41,1.19,0.0,3.8,38.95,35.59,0.0,88.07,291.69,44.28,0.0,111.33,374.93,1
0,2023/9/8 11:01,正常停机,58,1258.29,1259.01,50,47,0.9,0,3.0,20.14,0.97,0.0,3.81,33.57,39.51,0.0,88.42,302.75,44.57,0.0,111.39,368.26,0
0,2023/9/8 11:03,正常运行,58,1258.29,1255.22,50,47,0.79,0,6.06,47.0,1.19,0.0,8.24,63.82,40.26,0.0,93.72,313.45,42.16,0.0,114.04,397.22,0
0,2023/9/8 11:05,正常停机,59,1258.29,1256.55,50,48,0.93,0,10.15,57.08,2.01,0.0,10.46,81.23,45.33,0.0,96.58,318.33,43.79,0.0,114.76,411.53,0
0,2023/9/8 11:15,正常停机,60,838.86,839.37,50,47,1.03,0,2.93,20.36,0.94,0.0,3.55,35.62,24.77,0.0,83.89,272.0,23.91,0.0,91.13,259.74,0
0,2023/9/8 11:17,正常停机,59,838.86,839.07,49,47,1.0,0,2.99,21.38,0.62,0.0,3.57,33.44,26.27,0.0,84.27,271.54,15.09,0.0,85.15,251.12,0
0,2023/9/8 11:18,正常运行,59,838.86,838.96,49,47,0.34,0,2.93,20.21,0.45,0.0,3.57,33.63,19.27,0.0,84.2,271.43,17.48,0.0,83.9,245.18,0
0,2023/9/8 11:20,正常停机,60,1258.29,1258.19,49,47,0.72,0,3.06,22.6,0.74,0.0,3.78,35.32,29.58,0.0,87.89,322.7,38.6,0.0,94.84,319.93,0
0,2023/9/8 11:24,正常停机,59,1258.29,1257.88,49,47,0.61,0,3.09,21.94,0.62,0.0,3.82,36.35,36.53,0.0,90.29,312.25,42.23,0.0,104.66,342.2,0
0,2023/9/8 11:28,正常停机,58,838.86,838.25,49,47,0.98,0,2.98,21.14,0.73,0.0,3.52,33.83,24.73,0.0,83.58,268.94,20.5,0.0,95.65,280.65,0
0,2023/9/8 11:33,正常停机,58,838.86,838.86,49,47,0.35,0,2.93,20.68,0.67,0.0,3.58,30.89,24.22,0.0,83.96,268.74,14.96,0.0,81.89,244.12,0
0,2023/9/8 11:35,正常停机,58,1258.29,1245.49,49,47,0.85,0,4.9,27.66,1.11,0.0,7.44,39.26,46.92,0.0,91.2,327.86,41.86,0.0,97.79,340.99,0
0,2023/9/8 11:37,正常停机,59,1258.29,1259.01,49,47,0.81,0,3.1,21.15,1.05,0.0,3.95,38.77,37.27,0.0,89.04,309.04,45.87,0.0,100.6,332.07,0
0,2023/9/8 11:39,正常停机,57,1258.29,1258.29,49,47,0.86,0,3.09,20.71,0.91,0.0,3.79,34.98,33.99,0.0,91.15,313.92,41.79,0.0,103.97,344.6,0
0,2023/9/8 11:40,正常停机,57,1258.29,1258.09,49,47,0.97,0,3.0,20.21,0.6,0.0,3.77,36.6,29.27,0.0,90.56,303.49,40.3,0.0,104.91,351.66,1
0,2023/9/8 11:41,正常停机,56,1258.29,1258.6,49,47,0.77,0,3.04,20.74,0.52,0.0,3.9,34.6,28.38,0.0,91.17,303.87,48.69,0.0,104.18,346.84,0
0,2023/9/8 11:46,正常停机,56,1258.29,0.0,49,47,0.0,0,2.75,16.95,0.0,0.0,3.05,17.44,0.0,0.0,4.03,18.02,0.0,0.0,4.04,16.73,0
0,2023/9/8 11:47,正常停机,55,1258.29,0.0,49,47,0.0,0,2.74,16.62,0.0,0.0,3.04,17.47,0.0,0.0,4.05,18.38,0.0,0.0,4.08,16.7,0
0,2023/9/8 11:51,正常停机,54,1258.29,0.0,49,47,0.0,0,2.7,16.44,0.0,0.0,3.01,16.86,0.0,0.0,4.09,17.96,0.0,0.0,4.0,16.99,0
0,2023/9/8 12:00,正常停机,55,1258.29,1252.97,49,47,0.64,0,3.55,29.15,0.87,0.0,4.45,42.82,34.01,0.0,85.91,325.04,48.52,0.0,92.74,306.49,0
0,2023/9/8 12:01,正常停机,55,1258.29,1253.27,49,47,0.47,0,4.88,25.26,1.37,0.0,7.08,41.81,43.32,0.0,88.35,316.74,41.55,0.0,94.21,314.21,0
0,2023/9/8 12:04,正常停机,57,1258.29,1248.15,49,47,0.61,0,4.86,24.79,1.29,0.0,7.68,39.05,47.73,0.0,88.69,321.48,42.29,0.0,96.79,326.11,1
0,2023/9/8 12:06,正常停机,58,1258.29,1253.89,49,47,0.86,0,7.03,42.58,0.91,0.0,9.08,63.28,44.86,0.0,91.45,328.6,40.39,0.0,99.69,357.92,0
0,2023/9/8 12:07,正常停机,58,1258.29,1253.07,49,47,0.52,0,3.65,26.16,0.8,0.0,4.78,40.51,41.93,0.0,90.16,330.26,50.12,0.0,99.13,336.18,0
0,2023/9/8 12:10,正常停机,58,1258.29,1256.14,49,47,0.57,0,4.07,34.58,0.96,0.0,5.43,52.24,48.55,0.0,95.37,334.62,51.03,0.0,107.63,382.08,0
