id,时间,状态,电机模块电机温度,电机模块速度激活值(RPM),电机速度实际值(RPM),高速轴前轴承轴温,高速轴后轴承轴温,高速轴锁紧器端轴承1#轴承对象值,高速轴锁紧器端轴承1#频域速度有效值,高速轴锁紧器端轴承1#时域加速度有效值,高速轴锁紧器端轴承1#时域加速度峰值,高速轴轴承1#轴承对象值,高速轴轴承1#频域速度有效值,高速轴轴承1#时域加速度有效值,高速轴轴承1#时域加速度峰值,主电机前轴承轴承对象值,主电机前轴承频域速度有效值,主电机前轴承时域加速度有效值,主电机前轴承时域加速度峰值,主电机后轴承轴承对象值,主电机后轴承频域速度有效值,主电机后轴承时域加速度有效值,主电机后轴承时域加速度峰值,y
1,2023/8/2 12:50,正常停机,54,1363.15,1362.23,47,44,0.76,0,3.64,27.72,1.06,0.0,9.25,58.04,34.93,0.0,97.93,326.26,41.98,0.0,97.52,334.68,0
3,2023/8/2 12:51,正常停机,54,1363.15,1358.44,47,44,0.56,0,10.67,51.81,1.51,0.0,10.58,84.58,27.09,0.0,95.99,325.3,37.37,0.0,96.53,323.35,0
1,2023/8/2 12:52,正常停机,55,1363.15,1357.82,47,44,1.37,0,4.78,51.06,0.5,0.0,8.54,66.83,21.11,0.0,101.9,319.2,50.95,0.0,100.33,346.74,0
2,2023/8/2 12:57,正常停机,55,1363.15,1358.23,47,44,1.01,0,8.66,53.13,0.85,0.0,5.21,44.09,45.48,0.0,100.69,318.9,44.46,0.0,99.88,313.39,1
2,2023/8/2 12:59,正常停机,54,1363.15,1357.11,47,44,0.64,0,4.73,60.67,0.78,0.0,8.51,53.15,43.11,0.0,100.33,337.23,28.76,0.0,100.42,341.14,0
3,2023/8/2 13:01,正常停机,55,1363.15,0.0,47,44,0.0,0,2.67,16.64,0.0,0.0,2.48,14.9,0.0,0.0,4.09,17.94,0.0,0.0,4.16,16.29,1
3,2023/8/2 13:04,正常停机,54,1363.15,0.0,47,44,0.0,0,2.62,18.32,0.0,0.0,2.59,27.76,0.0,0.0,4.19,18.62,0.0,0.0,4.16,17.08,0
3,2023/8/2 13:06,正常停机,52,1363.15,0.0,47,43,0.0,0,2.73,17.74,0.0,0.0,2.51,30.95,0.0,0.0,4.21,18.6,0.0,0.0,4.17,16.52,0
3,2023/8/2 13:07,正常停机,51,1363.15,0.0,47,43,0.0,0,2.7,18.18,0.0,0.0,2.56,30.91,0.0,0.0,4.24,18.71,0.0,0.0,4.22,16.95,0
3,2023/8/2 13:08,正常停机,51,1363.15,0.0,47,43,0.0,0,2.68,18.33,0.0,0.0,2.48,30.02,0.0,0.0,4.17,18.15,0.0,0.0,4.19,16.82,0
3,2023/8/2 13:09,正常停机,50,1363.15,0.0,47,43,0.0,0,2.69,19.28,0.0,0.0,2.5,29.04,0.0,0.0,4.18,18.7,0.0,0.0,4.15,16.9,0
2,2023/8/2 13:10,正常停机,49,1363.15,0.0,47,43,0.0,0,2.66,19.65,0.0,0.0,2.58,29.55,0.0,0.0,4.21,19.59,0.0,0.0,4.16,16.73,0
1,2023/8/2 13:11,正常停机,50,1363.15,542.72,47,43,0.71,0,2.98,19.62,0.36,0.0,2.58,31.51,25.19,0.0,114.86,378.26,22.87,0.0,105.0,354.33,0
2,2023/8/2 13:13,正常停机,51,1363.15,1362.74,47,43,0.87,0,3.07,22.24,1.73,0.0,3.59,38.55,30.14,0.0,85.04,315.43,27.64,0.0,76.95,255.69,0
3,2023/8/2 13:16,正常停机,51,1363.15,1362.84,46,43,0.72,0,2.99,21.72,1.08,0.0,3.48,36.44,27.75,0.0,90.77,333.48,30.48,0.0,77.1,268.5,0
2,2023/8/2 13:20,正常停机,52,1363.15,1363.25,46,43,0.82,0,3.03,20.41,1.08,0.0,3.64,39.37,25.54,0.0,92.61,335.41,34.94,0.0,78.85,261.63,0
1,2023/8/2 13:21,正常停机,52,1363.15,1363.87,46,43,0.55,0,3.11,21.88,0.73,0.0,3.66,40.51,23.2,0.0,92.17,333.58,39.53,0.0,78.84,270.2,0
1,2023/8/2 13:23,正常停机,51,1363.15,1363.76,46,43,0.58,0,3.11,22.51,1.11,0.0,3.73,39.76,29.68,0.0,94.28,329.21,35.91,0.0,79.3,270.68,0
2,2023/8/2 13:24,正常停机,52,1363.15,1363.15,46,43,0.77,0,3.13,21.31,0.84,0.0,3.69,37.25,38.78,0.0,93.76,343.8,34.4,0.0,80.3,269.39,0
2,2023/8/2 13:25,正常停机,53,1363.15,1362.74,46,43,0.65,0,3.17,22.58,1.03,0.0,3.68,36.88,35.02,0.0,91.64,334.64,35.95,0.0,80.96,270.64,0
2,2023/8/2 13:27,正常停机,51,1363.15,1362.74,46,43,0.77,0,3.13,23.29,0.67,0.0,3.67,37.2,24.05,0.0,94.07,337.09,31.17,0.0,81.82,266.71,1
1,2023/8/2 13:29,正常停机,51,1363.15,1363.35,46,43,0.7,0,3.08,21.58,0.81,0.0,3.73,43.1,28.43,0.0,93.12,330.7,34.4,0.0,82.65,269.4,0
1,2023/8/2 13:30,正常停机,52,1363.15,1363.66,46,43,0.52,0,3.12,21.05,1.0,0.0,3.74,40.21,27.36,0.0,93.01,330.27,37.32,0.0,83.57,270.02,1
2,2023/8/2 13:32,正常停机,51,1363.15,1362.84,46,43,0.71,0,3.14,21.09,0.68,0.0,3.75,44.63,29.07,0.0,95.57,328.45,32.26,0.0,84.24,278.43,0
3,2023/8/2 13:33,正常停机,52,1363.15,1363.05,46,43,0.8,0,3.12,20.69,1.07,0.0,3.71,41.4,33.38,0.0,95.03,326.88,27.39,0.0,84.57,280.41,0
2,2023/8/2 13:35,正常停机,52,1363.15,1363.25,46,43,0.49,0,3.13,22.45,0.83,0.0,3.65,37.92,37.57,0.0,94.56,327.87,32.83,0.0,85.31,278.39,0
2,2023/8/2 13:36,正常停机,52,1363.15,1362.94,46,43,0.5,0,3.16,21.12,0.67,0.0,3.81,38.42,34.66,0.0,96.04,332.26,40.99,0.0,85.18,281.46,0
3,2023/8/2 13:37,正常停机,53,1363.15,1363.25,46,43,0.86,0,3.07,21.63,1.05,0.0,6.66,61.23,30.61,0.0,95.9,344.82,33.86,0.0,87.09,306.73,1
2,2023/8/2 13:41,正常停机,53,1363.15,1358.34,46,43,0.74,0,10.25,90.81,0.98,0.0,11.16,92.65,42.07,0.0,96.77,341.67,29.75,0.0,88.63,298.18,0
3,2023/8/2 13:43,正常停机,53,1363.15,1359.67,46,44,0.62,0,4.12,38.29,0.91,0.0,6.39,42.8,35.22,0.0,96.12,344.17,29.96,0.0,88.85,327.01,0
3,2023/8/2 13:44,正常停机,53,1363.15,1359.67,46,44,0.58,0,3.82,28.94,0.81,0.0,6.07,46.57,34.33,0.0,97.88,340.06,34.95,0.0,92.25,310.62,0
1,2023/8/2 13:45,正常停机,54,1363.15,1361.31,46,44,0.81,0,4.83,28.57,1.02,0.0,5.9,53.82,24.67,0.0,98.66,323.27,35.58,0.0,91.71,299.1,0
2,2023/8/2 13:46,正常停机,54,1363.15,1361.72,47,44,0.71,0,5.42,44.7,0.9,0.0,6.05,46.44,30.93,0.0,98.79,331.78,37.17,0.0,91.98,307.11,1
1,2023/8/2 13:47,正常停机,54,1363.15,1362.84,47,44,0.8,0,6.67,44.59,1.01,0.0,6.19,45.48,23.18,0.0,98.66,333.12,45.73,0.0,93.81,315.81,0
3,2023/8/2 13:48,正常停机,54,1363.15,1358.13,47,44,0.55,0,8.37,72.59,0.84,0.0,9.62,61.86,43.14,0.0,98.26,331.24,40.95,0.0,92.28,317.67,0
3,2023/8/2 13:50,正常停机,54,1363.15,1362.74,47,44,0.8,0,3.16,21.62,0.77,0.0,3.85,37.23,33.24,0.0,95.7,324.05,38.42,0.0,91.98,304.07,0
3,2023/8/2 13:51,正常停机,53,1363.15,1363.87,47,44,0.62,0,3.17,22.36,0.68,0.0,3.79,40.95,27.3,0.0,96.27,320.27,31.43,0.0,91.31,299.75,0
2,2023/8/2 13:53,正常停机,55,1363.15,1363.05,47,44,0.59,0,5.1,46.92,0.77,0.0,3.66,39.16,47.49,0.0,96.5,317.27,34.43,0.0,92.61,312.89,0
2,2023/8/2 13:55,正常停机,53,1363.15,1363.05,47,44,0.87,0,3.13,21.45,0.97,0.0,3.65,39.7,29.05,0.0,94.3,317.89,41.96,0.0,92.44,307.79,0
3,2023/8/2 13:56,正常停机,53,1363.15,1363.25,47,44,0.71,0,3.17,21.45,0.87,0.0,3.73,44.43,26.9,0.0,96.09,320.24,35.15,0.0,93.56,300.8,0
2,2023/8/2 13:57,正常停机,53,1363.15,1362.43,47,44,0.81,0,3.13,22.09,1.22,0.0,3.68,40.82,37.57,0.0,95.05,315.05,35.48,0.0,92.97,306.83,0
2,2023/8/2 13:59,正常停机,54,1363.15,1362.74,47,44,0.73,0,3.15,21.99,0.75,0.0,3.77,41.81,25.59,0.0,96.49,318.73,33.27,0.0,92.42,307.66,0
1,2023/8/2 14:00,正常停机,53,1363.15,1362.23,47,44,0.81,0,9.38,54.47,1.03,0.0,6.43,48.27,42.88,0.0,96.84,336.39,49.57,0.0,96.68,333.98,0
2,2023/8/2 14:01,正常停机,54,1363.15,1358.44,47,44,0.68,0,3.73,27.07,1.05,0.0,5.27,44.54,49.48,0.0,99.49,318.63,38.59,0.0,95.97,324.29,0
1,2023/8/2 14:03,正常停机,53,1363.15,1357.82,47,44,0.61,0,4.03,27.92,1.5,0.0,5.01,58.8,31.61,0.0,97.48,318.02,42.97,0.0,97.91,334.22,0
3,2023/8/2 14:04,正常运行,53,1363.15,1358.23,47,44,0.78,0,4.78,33.71,0.96,0.0,4.7,45.86,37.15,0.0,101.95,322.95,40.3,0.0,96.06,340.12,0
1,2023/8/2 14:05,正常停机,54,1363.15,1361.41,47,44,0.46,0,4.75,25.76,0.9,0.0,6.95,57.05,27.95,0.0,101.21,323.63,48.47,0.0,97.31,320.48,0
3,2023/8/2 14:06,正常停机,53,1363.15,1361.61,47,44,0.7,0,5.4,42.57,0.83,0.0,7.5,42.46,40.56,0.0,101.43,328.58,49.58,0.0,98.43,337.18,0
2,2023/8/2 14:07,正常停机,55,1363.15,1361.41,47,44,0.96,0,4.47,49.47,0.86,0.0,7.97,49.23,25.88,0.0,100.95,327.98,42.87,0.0,98.45,327.85,0
3,2023/8/2 14:10,正常停机,55,1363.15,1358.44,47,44,0.59,0,4.58,31.42,1.1,0.0,6.82,71.54,24.54,0.0,97.7,333.91,36.21,0.0,98.01,322.25,1
1,2023/8/2 14:12,正常停机,55,1363.15,1358.85,47,44,0.88,0,4.76,25.76,0.97,0.0,5.54,62.53,29.55,0.0,100.28,322.02,36.0,0.0,100.34,323.69,0
2,2023/8/2 14:13,正常停机,55,1363.15,1360.08,47,44,0.67,0,4.61,27.0,0.9,0.0,6.81,67.74,43.04,0.0,102.57,334.1,35.18,0.0,100.42,338.7,0
2,2023/8/2 14:14,正常停机,55,1363.15,1358.44,47,44,0.79,0,6.1,46.04,0.76,0.0,6.61,66.78,22.41,0.0,99.0,324.99,50.13,0.0,100.82,343.03,0
2,2023/8/2 14:18,正常停机,56,1363.15,1357.82,47,44,0.86,0,10.95,59.24,0.8,0.0,4.92,54.8,42.37,0.0,103.25,317.25,48.3,0.0,101.25,328.53,0
1,2023/8/2 14:20,正常停机,54,1363.15,1359.16,48,44,0.5,0,4.38,42.47,0.79,0.0,6.54,49.89,41.26,0.0,100.87,335.98,40.22,0.0,101.93,348.51,1
2,2023/8/2 14:21,正常停机,55,1363.15,1360.18,48,44,0.4,0,4.74,28.88,0.74,0.0,8.0,46.91,34.88,0.0,103.38,330.43,47.54,0.0,100.25,345.29,0
2,2023/8/2 14:26,正常停机,55,1363.15,1363.46,48,44,0.55,0,3.1,21.81,0.92,0.0,3.59,42.14,35.44,0.0,96.23,320.09,32.74,0.0,97.85,313.6,0
2,2023/8/2 14:27,正常停机,54,1363.15,1363.25,48,44,1.01,0,3.13,22.42,1.35,0.0,3.72,35.69,30.07,0.0,97.42,314.33,30.07,0.0,97.6,314.07,0
1,2023/8/2 14:28,正常运行,55,1363.15,1359.36,48,44,0.77,0,7.14,55.41,0.94,0.0,7.76,43.35,30.83,0.0,100.67,323.73,47.13,0.0,99.1,332.5,0
2,2023/8/2 14:29,正常停机,55,1363.15,1362.33,48,44,0.49,0,5.8,44.16,0.86,0.0,4.68,52.16,29.96,0.0,99.51,321.72,45.97,0.0,100.8,338.96,0
2,2023/8/2 14:32,正常运行,55,1363.15,1361.82,48,44,0.56,0,4.65,25.83,0.94,0.0,5.39,49.04,28.97,0.0,102.83,336.81,44.99,0.0,103.89,341.16,0
2,2023/8/2 14:33,正常停机,56,1363.15,1360.49,48,44,0.9,0,4.87,26.09,0.76,0.0,7.65,62.8,34.59,0.0,104.39,327.86,30.71,0.0,102.41,337.48,0
3,2023/8/2 14:35,正常停机,54,1363.15,1359.67,48,44,0.88,0,9.23,26.81,0.69,0.0,5.57,48.78,32.12,0.0,100.3,331.43,41.21,0.0,104.56,346.72,0
1,2023/8/2 14:36,正常停机,55,1363.15,1362.43,48,44,0.6,0,10.83,26.76,0.72,0.0,9.16,71.2,29.59,0.0,98.43,321.84,40.47,0.0,101.0,340.08,0
2,2023/8/2 14:39,正常停机,56,1363.15,1358.34,48,45,0.39,0,4.96,26.76,0.53,0.0,7.42,45.53,33.07,0.0,104.02,333.36,44.57,0.0,105.36,364.55,0
3,2023/8/2 14:42,正常停机,56,1363.15,1357.11,48,45,0.67,0,4.12,33.81,1.48,0.0,6.63,41.66,25.07,0.0,104.38,326.94,38.72,0.0,103.66,334.73,0
2,2023/8/2 14:43,正常停机,55,1363.15,1362.43,48,45,0.58,0,5.75,44.72,1.05,0.0,6.87,48.15,35.7,0.0,98.47,326.73,49.2,0.0,104.26,344.18,0
1,2023/8/2 14:44,正常停机,56,1363.15,1358.54,48,45,0.75,0,10.5,27.54,0.69,0.0,4.64,44.86,16.79,0.0,100.51,329.66,46.57,0.0,105.07,353.24,0
3,2023/8/2 14:45,正常停机,55,1363.15,1358.13,48,45,0.98,0,3.51,57.28,1.08,0.0,7.34,88.93,52.05,0.0,101.11,338.38,31.39,0.0,103.22,351.85,0
3,2023/8/2 14:49,正常停机,56,1363.15,1357.0,48,45,0.86,0,3.66,20.54,1.36,0.0,5.01,41.97,29.87,0.0,98.44,323.34,46.25,0.0,104.92,334.75,0
2,2023/8/2 14:51,正常停机,56,838.86,839.48,48,44,0.79,0,2.94,21.46,0.7,0.0,3.29,36.38,20.72,0.0,79.05,264.4,57.2,0.0,180.59,311.08,0
2,2023/8/2 14:54,正常停机,57,838.86,838.35,48,44,0.66,0,2.93,22.43,0.81,0.0,3.67,34.65,32.99,0.0,96.76,254.12,21.81,0.0,89.81,304.79,0
1,2023/8/2 14:57,正常停机,58,1363.15,1363.46,48,44,1.12,0,3.06,21.49,0.99,0.0,3.57,38.62,30.45,0.0,95.79,316.46,30.65,0.0,96.03,314.9,0
1,2023/8/2 14:58,正常停机,56,1363.15,1362.64,48,44,0.63,0,3.2,23.77,0.67,0.0,3.73,40.7,19.45,0.0,97.47,317.19,34.75,0.0,96.72,316.56,0
2,2023/8/2 14:59,正常停机,56,1363.15,1363.05,48,44,0.86,0,3.15,21.66,1.02,0.0,3.7,41.78,42.9,0.0,96.56,314.73,34.08,0.0,98.01,315.99,0
1,2023/8/2 15:00,正常停机,56,1363.15,1363.05,48,44,0.66,0,3.18,22.72,1.08,0.0,3.65,37.39,36.8,0.0,98.15,315.83,36.41,0.0,98.73,315.39,0
3,2023/8/2 15:02,正常停机,56,838.86,839.37,48,44,0.56,0,2.95,22.95,1.39,0.0,3.19,31.26,30.34,0.0,78.91,265.44,21.13,0.0,116.13,300.83,0
2,2023/8/2 15:03,正常停机,56,838.86,838.76,48,44,0.71,0,2.98,22.74,0.94,0.0,3.12,36.67,26.28,0.0,78.7,259.5,24.77,0.0,113.83,295.77,0
3,2023/8/2 15:05,正常停机,56,838.86,838.86,48,44,0.51,0,2.93,22.02,0.6,0.0,3.15,36.45,18.73,0.0,79.36,264.66,24.51,0.0,110.88,285.72,0
3,2023/8/2 15:06,正常停机,57,838.86,838.76,48,44,0.62,0,2.95,21.9,0.65,0.0,3.03,35.53,23.23,0.0,79.63,261.77,18.56,0.0,108.33,287.88,1
1,2023/8/2 15:08,正常停机,56,838.86,839.48,48,44,0.58,0,2.92,20.81,0.6,0.0,3.09,33.04,25.41,0.0,79.51,262.68,22.71,0.0,103.83,278.92,0
2,2023/8/2 15:13,正常停机,56,838.86,838.66,48,44,0.4,0,2.97,21.42,0.67,0.0,2.99,33.56,17.43,0.0,80.25,271.75,17.2,0.0,97.48,271.38,0
1,2023/8/2 15:14,正常停机,57,838.86,444.31,48,44,0.0,0,2.63,18.04,0.64,0.0,2.67,18.52,0.0,0.0,4.11,223.77,7.62,0.0,4.12,16.18,0
2,2023/8/2 15:18,正常停机,55,838.86,0.0,48,44,0.0,0,2.72,16.29,0.0,0.0,2.22,15.35,0.0,0.0,4.07,17.59,0.0,0.0,4.08,15.86,0
2,2023/8/2 15:20,正常停机,55,838.86,0.0,48,44,0.0,0,2.66,19.2,0.0,0.0,2.32,37.03,0.0,0.0,4.25,19.52,0.0,0.0,4.17,15.93,0
1,2023/8/2 15:21,正常停机,54,838.86,0.0,48,44,0.0,0,2.73,19.02,0.0,0.0,2.34,29.17,0.0,0.0,4.19,17.85,0.0,0.0,4.16,16.35,0
1,2023/8/2 15:24,正常停机,51,838.86,0.0,48,44,0.0,0,2.71,18.76,0.0,0.0,2.35,32.2,0.0,0.0,4.21,19.26,0.0,0.0,4.21,16.6,0
2,2023/8/2 15:26,正常停机,50,838.86,0.0,48,44,0.0,0,2.7,19.9,0.0,0.0,2.45,32.22,0.0,0.0,4.24,18.72,0.0,0.0,4.23,16.84,0
1,2023/8/2 15:29,正常停机,48,838.86,0.0,48,44,0.0,0,2.73,19.41,0.0,0.0,2.43,35.25,0.0,0.0,4.24,19.32,0.0,0.0,4.27,17.48,0
2,2023/8/2 15:32,正常停机,47,838.86,0.0,48,44,0.0,0,2.7,21.64,0.0,0.0,2.42,37.02,0.0,0.0,4.23,19.01,0.0,0.0,4.16,16.51,0
3,2023/8/2 15:33,正常停机,46,838.86,0.0,48,44,0.0,0,2.67,21.89,0.0,0.0,2.32,29.83,0.0,0.0,4.19,19.26,0.0,0.0,4.22,17.01,0
2,2023/8/2 15:34,正常停机,46,838.86,0.0,48,44,0.0,0,2.71,21.25,0.0,0.0,2.29,31.87,0.0,0.0,4.18,18.62,0.0,0.0,4.27,17.35,0
1,2023/8/2 15:37,正常停机,45,838.86,0.0,47,44,0.0,0,2.69,21.8,0.0,0.0,2.37,33.61,0.0,0.0,4.24,18.58,0.0,0.0,4.26,17.5,0
2,2023/8/2 15:39,正常停机,44,838.86,0.0,47,44,0.0,0,2.67,21.54,0.0,0.0,2.4,34.17,0.0,0.0,4.19,18.4,0.0,0.0,4.19,16.6,0
2,2023/8/2 15:40,正常停机,44,838.86,0.0,47,44,0.0,0,2.78,20.43,0.0,0.0,2.37,31.5,0.0,0.0,4.19,18.34,0.0,0.0,4.23,16.82,0
2,2023/8/2 15:41,正常停机,44,838.86,0.0,47,44,0.0,0,2.68,21.16,0.0,0.0,2.39,33.11,0.0,0.0,4.31,19.53,0.0,0.0,4.19,17.04,0
3,2023/8/2 15:43,正常停机,43,838.86,0.0,47,44,0.0,0,2.67,21.75,0.0,0.0,2.3,31.96,0.0,0.0,4.23,19.22,0.0,0.0,4.26,17.29,1
2,2023/8/2 15:44,正常停机,43,838.86,0.0,47,44,0.0,0,2.68,21.07,0.0,0.0,2.45,32.5,0.0,0.0,4.25,18.57,0.0,0.0,4.25,17.45,0
3,2023/8/2 15:45,正常停机,43,838.86,0.0,47,44,0.0,0,2.76,21.03,0.0,0.0,2.31,32.2,0.0,0.0,4.19,19.63,0.0,0.0,4.24,17.24,0
2,2023/8/2 15:47,正常停机,42,838.86,0.0,47,44,0.0,0,2.71,21.91,0.0,0.0,2.28,31.69,0.0,0.0,4.24,18.75,0.0,0.0,4.14,16.85,0
3,2023/8/2 15:49,正常停机,42,838.86,0.0,47,44,0.0,0,2.74,21.61,0.0,0.0,2.46,32.02,0.0,0.0,4.26,18.93,0.0,0.0,4.19,16.62,0
3,2023/8/2 15:50,正常停机,42,838.86,0.0,47,44,0.0,0,2.74,23.01,0.0,0.0,2.32,34.24,0.0,0.0,4.22,18.86,0.0,0.0,4.29,17.12,0
2,2023/8/2 15:52,正常停机,42,838.86,0.0,47,44,0.0,0,2.71,20.4,0.0,0.0,2.37,33.49,0.0,0.0,4.31,18.2,0.0,0.0,4.19,16.91,0
2,2023/8/2 15:53,正常停机,41,838.86,0.0,47,44,0.0,0,2.66,21.07,0.0,0.0,2.33,29.91,0.0,0.0,4.18,19.28,0.0,0.0,4.2,17.08,0
2,2023/8/2 15:55,正常停机,41,838.86,0.0,47,44,0.0,0,2.7,21.71,0.0,0.0,2.28,32.35,0.0,0.0,4.21,19.15,0.0,0.0,4.28,17.04,0
2,2023/8/2 15:56,正常停机,41,838.86,0.0,47,44,0.0,0,2.75,21.69,0.0,0.0,2.57,34.65,0.0,0.0,4.23,18.54,0.0,0.0,4.27,16.76,0
1,2023/8/2 15:59,正常停机,40,838.86,0.0,47,44,0.0,0,2.7,21.86,0.0,0.0,2.32,35.32,0.0,0.0,4.27,19.19,0.0,0.0,4.18,17.01,0
1,2023/8/2 16:00,正常停机,40,838.86,0.0,47,44,0.0,0,2.71,21.07,0.0,0.0,2.47,30.55,0.0,0.0,4.19,19.12,0.0,0.0,4.26,16.87,0
3,2023/8/2 16:01,正常停机,40,838.86,0.0,47,44,0.0,0,2.67,20.26,0.0,0.0,2.34,30.55,0.0,0.0,4.24,19.32,0.0,0.0,4.2,16.38,0
2,2023/8/2 16:03,正常停机,40,838.86,0.0,47,44,0.0,0,2.75,21.03,0.0,0.0,2.37,32.35,0.0,0.0,4.29,18.99,0.0,0.0,4.31,16.68,0
1,2023/8/2 16:06,正常停机,40,838.86,0.0,47,44,0.0,0,2.74,22.83,0.0,0.0,2.41,32.17,0.0,0.0,4.21,18.77,0.0,0.0,4.22,16.86,0
1,2023/8/2 16:08,正常停机,39,838.86,0.0,47,44,0.0,0,2.65,21.55,0.0,0.0,2.34,34.69,0.0,0.0,4.25,18.81,0.0,0.0,4.19,16.96,0
1,2023/8/2 16:09,正常停机,39,838.86,0.0,47,44,0.0,0,2.65,20.12,0.0,0.0,2.41,33.27,0.0,0.0,4.18,19.05,0.0,0.0,4.21,16.84,0
1,2023/8/2 16:11,正常停机,39,838.86,0.0,47,44,0.0,0,2.65,21.69,0.0,0.0,2.34,34.43,0.0,0.0,4.2,19.35,0.0,0.0,4.29,16.19,0
1,2023/8/2 16:12,正常停机,39,838.86,0.0,47,44,0.0,0,2.76,23.94,0.0,0.0,2.38,33.85,0.0,0.0,4.24,18.81,0.0,0.0,4.18,16.53,0
1,2023/8/2 16:14,正常停机,39,838.86,0.0,47,44,0.0,0,2.66,22.36,0.0,0.0,2.28,36.53,0.0,0.0,4.23,19.77,0.0,0.0,4.23,16.96,0
3,2023/8/2 16:15,正常停机,39,838.86,0.0,47,44,0.0,0,2.67,21.44,0.0,0.0,2.27,33.92,0.0,0.0,4.21,19.07,0.0,0.0,4.23,16.43,0
2,2023/8/2 16:16,正常停机,39,838.86,0.0,47,44,0.0,0,2.73,20.13,0.0,0.0,2.31,31.58,0.0,0.0,4.25,18.55,0.0,0.0,4.26,16.91,0
3,2023/8/2 16:18,正常停机,39,838.86,0.0,47,44,0.0,0,2.65,20.63,0.0,0.0,2.34,30.19,0.0,0.0,4.24,18.3,0.0,0.0,4.22,16.38,1
3,2023/8/2 16:20,正常停机,38,838.86,0.0,47,44,0.0,0,2.75,20.93,0.0,0.0,2.38,32.4,0.0,0.0,4.25,19.19,0.0,0.0,4.22,16.41,0
2,2023/8/2 16:21,正常停机,38,838.86,0.0,47,44,0.0,0,2.71,19.06,0.0,0.0,2.37,32.23,0.0,0.0,4.25,18.34,0.0,0.0,4.26,17.03,0
3,2023/8/2 16:22,正常停机,38,838.86,0.0,47,44,0.0,0,2.7,19.68,0.0,0.0,2.3,34.3,0.0,0.0,4.24,18.6,0.0,0.0,4.25,17.44,0
1,2023/8/2 16:24,正常停机,38,838.86,0.0,47,44,0.0,0,2.67,21.56,0.0,0.0,2.29,32.11,0.0,0.0,4.18,18.92,0.0,0.0,4.21,16.38,0
3,2023/8/2 16:25,正常停机,38,838.86,0.0,47,44,0.0,0,2.6,20.69,0.0,0.0,2.35,28.7,0.0,0.0,4.24,19.28,0.0,0.0,4.27,16.61,0
3,2023/8/2 16:26,正常停机,38,838.86,0.0,47,44,0.0,0,2.74,19.32,0.0,0.0,2.44,31.57,0.0,0.0,4.19,18.32,0.0,0.0,4.28,16.79,0
2,2023/8/2 16:28,正常停机,38,838.86,0.0,47,44,0.0,0,2.7,23.59,0.0,0.0,2.63,32.68,0.0,0.0,4.16,19.0,0.0,0.0,4.28,16.61,0
1,2023/8/2 16:29,正常停机,38,838.86,0.0,47,44,0.0,0,2.71,19.51,0.0,0.0,2.42,31.49,0.0,0.0,4.26,18.47,0.0,0.0,4.24,16.58,1
2,2023/8/2 16:30,正常停机,38,838.86,0.0,47,44,0.0,0,2.66,19.64,0.0,0.0,2.27,30.89,0.0,0.0,4.2,18.84,0.0,0.0,4.19,16.49,0
3,2023/8/2 16:31,正常停机,38,838.86,0.0,47,44,0.0,0,2.73,19.8,0.0,0.0,2.55,30.81,0.0,0.0,4.21,18.81,0.0,0.0,4.2,16.42,0
1,2023/8/2 16:34,正常停机,41,838.86,838.96,47,44,1.12,0,2.99,21.75,1.02,0.0,2.93,36.64,27.32,0.0,86.51,277.61,17.92,0.0,71.55,206.06,0
2,2023/8/2 16:35,正常停机,41,838.86,839.68,47,44,0.78,0,2.94,20.31,0.59,0.0,2.93,36.01,32.5,0.0,87.37,275.3,18.32,0.0,71.94,205.75,0
2,2023/8/2 16:36,正常停机,42,838.86,838.55,47,44,0.43,0,3.03,20.88,0.82,0.0,3.01,31.61,38.78,0.0,86.98,277.6,14.77,0.0,72.59,213.55,0
3,2023/8/2 16:40,正常停机,45,838.86,838.76,47,44,0.72,0,3.01,21.5,0.55,0.0,3.22,35.39,30.63,0.0,85.41,283.77,15.79,0.0,74.19,217.7,0
3,2023/8/2 16:41,正常停机,45,838.86,839.07,47,44,1.3,0,2.95,20.99,0.78,0.0,3.0,36.25,32.57,0.0,84.9,285.57,19.13,0.0,74.42,223.35,1
1,2023/8/2 16:42,正常停机,45,838.86,838.45,47,44,0.79,0,3.0,21.21,0.99,0.0,3.05,35.78,35.67,0.0,84.69,282.68,16.53,0.0,75.52,226.3,1
1,2023/8/2 16:43,正常停机,46,838.86,838.45,47,44,0.68,0,3.0,20.52,0.76,0.0,3.09,35.56,37.75,0.0,84.46,286.97,11.96,0.0,75.44,216.1,0
2,2023/8/2 16:44,正常停机,46,838.86,838.76,47,44,0.91,0,2.95,21.04,0.51,0.0,3.1,36.86,30.82,0.0,84.66,278.5,17.71,0.0,75.23,221.6,0
1,2023/8/2 16:45,正常停机,46,838.86,838.76,47,44,0.56,0,3.0,21.79,0.9,0.0,3.01,33.03,30.22,0.0,85.0,287.2,12.97,0.0,75.55,219.55,0
1,2023/8/2 16:46,正常停机,47,838.86,838.96,47,44,0.66,0,3.04,20.02,0.84,0.0,3.16,35.45,30.11,0.0,85.5,289.83,10.02,0.0,76.2,219.19,0
3,2023/8/2 16:48,正常停机,48,838.86,838.86,47,44,0.54,0,2.99,21.77,0.64,0.0,2.96,33.34,28.38,0.0,85.44,290.36,9.4,0.0,76.46,214.37,0
